sensor_id,date,timestamp,quartier,temperature,humidite,pression
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:52.581000,Makepe,28.09,83.35,1013.37
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:52.581000,Logbaba,30.34,82.98,1008.67
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:52.581000,Cite SIC,29.74,78.02,1013.85
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:52.581000,Kotto,28.77,79.75,1011.45
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:52.594000,Bonapriso,27.29,68.5,1008.35
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:52.595000,Makepe,28.54,78.74,1010.34
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:52.595000,Bonapriso,27.29,72.92,1013.04
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:52.596000,Deido,28.25,83.78,1013.83
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:52.596000,Logbaba,27.68,85.71,1014.53
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:52.597000,Deido,27.89,83.47,1013.17
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:52.597000,Bepanda,29.73,79.0,1010.71
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:52.597000,Bonapriso,26.2,72.36,1013.94
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:52.597000,Logbaba,29.2,87.23,1009.89
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:52.597000,Cite SIC,28.44,77.85,1014.08
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:52.598000,Akwa,27.92,82.21,1011.79
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:52.598000,Deido,28.66,77.23,1014.07
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:52.598000,Bepanda,29.7,84.76,1014.9
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:52.598000,Makepe,28.84,83.07,1013.89
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:52.598000,Bonapriso,26.75,72.15,1008.34
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:52.598000,Logbaba,29.57,87.89,1013.28
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:52.598000,Kotto,29.53,80.48,1009.44
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:52.599000,Akwa,27.97,81.07,1014.37
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:52.599000,Bonanjo,27.11,75.71,1010.0
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:52.599000,Deido,26.81,75.34,1012.47
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:52.599000,Bepanda,29.47,85.62,1012.34
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:52.599000,New Bell,29.75,88.16,1013.98
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:52.599000,Bonapriso,26.61,77.59,1013.39
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:52.599000,Logbaba,27.91,85.6,1011.98
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:52.599000,Cite SIC,29.5,82.21,1010.37
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:52.599000,Kotto,28.57,87.73,1010.22
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:52.600000,Akwa,28.42,81.01,1012.66
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:52.600000,Bonanjo,26.23,70.06,1011.92
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:52.600000,Logbaba,28.78,82.95,1010.28
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:52.635000,Bonanjo,27.43,71.38,1008.35
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:52.636000,Akwa,28.15,82.23,1008.3
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:52.636000,Bonanjo,25.25,73.45,1009.05
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:52.636000,Deido,27.51,79.55,1011.6
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:52.636000,Makepe,29.42,78.15,1012.66
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:52.636000,New Bell,28.05,86.28,1012.41
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:52.636000,Bonapriso,25.08,68.91,1008.92
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:52.636000,Logbaba,28.62,86.75,1014.2
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:52.636000,Cite SIC,29.5,84.97,1014.58
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:52.636000,Kotto,28.48,88.85,1012.42
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:52.637000,Akwa,26.3,77.67,1011.54
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:52.637000,Bonanjo,27.54,79.99,1013.23
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:52.637000,Makepe,29.28,83.06,1014.88
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:52.637000,New Bell,28.43,87.13,1014.24
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:52.637000,Logbaba,30.25,87.3,1014.72
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:52.637000,Cite SIC,29.33,84.04,1014.51
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:52.637000,Kotto,30.14,88.71,1014.02
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:52.638000,Bonanjo,27.77,77.59,1013.27
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:52.638000,Deido,28.56,77.03,1013.59
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:52.638000,Bepanda,29.98,86.19,1012.29
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:52.638000,Makepe,27.79,83.41,1013.84
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:52.638000,New Bell,28.2,88.66,1013.96
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:52.638000,Logbaba,29.4,79.57,1011.75
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:52.638000,Kotto,28.55,80.46,1014.43
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:52.655000,Bonanjo,27.24,74.94,1013.79
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:52.655000,Bepanda,29.42,84.28,1014.2
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:52.655000,Bonapriso,25.4,68.13,1008.14
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:52.655000,Logbaba,29.43,82.34,1014.78
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:52.656000,Bonanjo,25.99,70.54,1010.92
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:52.656000,Bepanda,29.63,86.89,1012.15
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:52.656000,Makepe,27.7,81.19,1014.96
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:52.656000,New Bell,28.79,86.69,1011.21
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:52.656000,Bonapriso,27.0,74.86,1012.98
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:52.656000,Logbaba,28.1,84.63,1013.41
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:52.656000,Cite SIC,28.39,85.31,1012.58
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:52.656000,Kotto,29.67,85.92,1014.24
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:52.657000,Akwa,28.04,76.26,1011.39
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:52.657000,Bonanjo,26.8,77.9,1013.36
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:52.657000,Deido,29.09,81.24,1013.65
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:52.657000,Makepe,28.79,80.85,1011.01
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:52.657000,Bonapriso,26.97,76.14,1014.57
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:52.657000,Cite SIC,29.41,80.35,1012.54
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:52.657000,Kotto,29.88,83.97,1014.42
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:52.658000,Akwa,27.65,78.08,1012.45
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:52.658000,Bonanjo,27.17,78.95,1011.52
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:52.658000,Bepanda,27.59,84.63,1011.89
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:52.658000,Bonapriso,27.21,76.28,1014.8
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:52.658000,Cite SIC,29.45,84.76,1013.26
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:52.658000,Kotto,27.81,85.03,1010.55
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:52.707000,Bonanjo,26.86,78.84,1014.4
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:52.707000,Kotto,29.42,87.08,1014.01
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:52.708000,Akwa,25.97,78.52,1010.87
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:52.708000,Deido,27.64,82.57,1008.61
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:52.708000,Makepe,27.41,82.58,1013.98
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:52.708000,New Bell,30.27,83.53,1012.0
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:52.708000,Logbaba,30.45,86.12,1014.13
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:52.708000,Cite SIC,28.93,81.15,1011.66
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:52.708000,Kotto,29.57,88.88,1013.27
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:52.709000,Akwa,27.09,79.08,1014.7
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:52.709000,Bonanjo,27.51,72.09,1009.94
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:52.709000,Deido,27.21,84.28,1012.48
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:52.709000,Bepanda,27.72,81.41,1009.14
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:52.709000,Makepe,27.35,78.3,1009.08
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:52.709000,New Bell,30.21,89.76,1011.07
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:52.709000,Logbaba,30.02,87.26,1013.0
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:52.709000,Kotto,29.54,87.28,1014.18
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:52.710000,Akwa,27.21,79.49,1012.86
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:52.710000,Bonanjo,27.7,79.63,1014.44
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:52.710000,Bepanda,29.67,81.66,1012.59
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:52.710000,Makepe,27.83,83.65,1013.77
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:52.710000,New Bell,28.51,86.81,1012.81
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:52.710000,Bonapriso,27.18,69.14,1011.89
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:52.710000,Logbaba,30.44,86.98,1013.04
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:52.710000,Cite SIC,27.22,85.98,1008.79
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:52.710000,Kotto,27.98,87.01,1014.91
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:52.727000,Akwa,27.62,79.89,1012.68
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:52.727000,Bonanjo,27.49,80.0,1013.59
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:52.727000,Deido,29.1,77.1,1008.81
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:52.727000,Makepe,29.46,82.62,1012.45
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:52.727000,New Bell,29.83,84.11,1009.71
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:52.727000,Bonapriso,26.16,73.49,1012.91
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:52.727000,Logbaba,29.37,86.99,1014.64
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:52.728000,Bonanjo,27.48,77.3,1008.24
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:52.728000,Deido,28.41,77.73,1010.9
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:52.728000,Bepanda,27.86,77.86,1011.2
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:52.728000,Makepe,29.31,80.98,1012.25
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:52.728000,New Bell,29.18,83.32,1012.86
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:52.728000,Logbaba,29.74,82.52,1014.49
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:52.728000,Cite SIC,28.44,84.17,1014.75
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:52.728000,Kotto,27.72,88.68,1009.84
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:52.729000,Akwa,27.72,79.28,1014.17
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:52.729000,Bonanjo,26.85,75.91,1008.66
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:52.729000,Deido,28.59,81.64,1008.8
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:52.729000,Makepe,27.88,79.42,1013.98
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:52.729000,Bonapriso,26.76,77.87,1013.58
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:52.729000,Cite SIC,27.06,78.76,1009.42
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:52.729000,Kotto,28.53,82.08,1013.94
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:52.730000,Akwa,27.66,79.57,1011.27
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:52.730000,Deido,26.71,75.29,1010.42
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:52.730000,Bepanda,28.73,86.05,1009.19
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:52.730000,Makepe,26.98,80.24,1008.52
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:52.730000,Logbaba,29.59,81.09,1013.27
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:52.730000,Cite SIC,29.72,84.15,1014.72
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:52.746000,Bepanda,28.2,85.9,1014.27
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:52.747000,Akwa,27.41,74.11,1013.65
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:52.747000,Bonanjo,27.38,77.9,1014.03
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:52.747000,Bepanda,28.79,77.81,1013.68
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:52.747000,Makepe,27.2,80.86,1009.71
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:52.747000,New Bell,28.2,89.79,1013.44
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:52.747000,Logbaba,30.31,83.19,1014.64
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:52.747000,Kotto,29.45,83.52,1012.98
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:52.748000,Akwa,28.05,77.38,1009.44
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:52.748000,Bonanjo,26.32,74.93,1012.25
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:52.748000,Deido,28.51,83.4,1014.71
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:52.748000,Bepanda,29.02,78.14,1012.29
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:52.748000,Makepe,29.25,82.2,1013.46
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:52.748000,New Bell,30.45,89.56,1014.74
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:52.748000,Bonapriso,27.22,76.06,1012.44
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:52.748000,Logbaba,28.02,84.08,1011.43
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:52.748000,Cite SIC,28.43,83.05,1009.76
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:52.749000,Bonanjo,25.96,72.4,1011.36
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:52.749000,Deido,27.26,76.43,1009.76
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:52.749000,Bepanda,29.7,79.13,1010.29
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:52.749000,Makepe,28.78,81.98,1011.31
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:52.749000,New Bell,28.51,87.8,1011.61
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:52.749000,Bonapriso,25.48,74.86,1012.59
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:52.749000,Logbaba,29.58,85.76,1012.38
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:52.749000,Cite SIC,29.78,78.84,1009.48
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:52.749000,Kotto,30.05,88.61,1014.98
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:52.750000,Akwa,25.84,78.7,1009.48
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:52.750000,Bonanjo,27.16,73.01,1014.32
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:52.750000,Bepanda,29.82,77.79,1009.88
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:52.750000,Logbaba,29.21,82.93,1010.56
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:52.750000,Cite SIC,28.69,84.57,1008.64
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:52.750000,Kotto,29.31,83.92,1011.19
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:52.764000,Logbaba,29.33,79.25,1013.02
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:52.764000,Cite SIC,27.22,77.28,1012.26
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:52.765000,Deido,28.95,75.87,1010.25
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:52.765000,Makepe,27.47,82.78,1009.44
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:52.765000,Bonapriso,27.17,68.64,1008.72
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:52.765000,Cite SIC,26.9,84.94,1010.5
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:52.766000,Akwa,27.83,75.68,1014.95
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:52.766000,Bonapriso,27.21,70.61,1010.0
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:52.766000,Logbaba,28.92,87.56,1014.17
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:52.766000,Kotto,27.56,85.71,1008.65
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:52.767000,Akwa,26.16,77.43,1014.31
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:52.767000,Bonanjo,26.92,70.54,1010.98
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:52.767000,Makepe,29.47,81.13,1013.45
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:52.767000,Bonapriso,26.6,73.94,1012.12
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:52.768000,Akwa,28.25,75.65,1014.71
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:52.768000,Bonanjo,26.66,77.79,1013.88
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:52.768000,Deido,28.33,82.66,1009.62
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:52.768000,New Bell,28.66,86.16,1013.63
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:52.768000,Bonapriso,25.83,77.8,1012.04
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:52.768000,Logbaba,28.93,78.9,1008.9
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:52.768000,Cite SIC,27.12,79.77,1011.99
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:52.768000,Kotto,29.19,85.2,1014.95
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:52.769000,Akwa,27.65,75.32,1012.38
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:52.769000,Bonanjo,26.72,71.4,1011.26
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:52.769000,Deido,28.02,84.87,1012.22
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:52.769000,Bepanda,28.68,85.05,1012.1
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:52.769000,Makepe,28.71,79.78,1013.8
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:52.769000,New Bell,30.74,84.98,1013.74
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:52.769000,Bonapriso,25.21,70.71,1013.44
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:52.769000,Logbaba,29.25,79.86,1009.94
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:52.769000,Cite SIC,28.66,76.09,1014.58
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:52.769000,Kotto,28.4,83.16,1009.65
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:52.770000,Bonanjo,24.91,74.98,1014.4
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:52.788000,Bonanjo,26.91,75.7,1010.75
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:52.788000,New Bell,28.38,85.48,1011.55
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:52.788000,Bonapriso,25.7,70.99,1012.88
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:52.789000,Akwa,26.04,80.68,1012.6
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:52.789000,Bonanjo,27.28,76.63,1014.0
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:52.789000,Deido,28.24,83.07,1008.16
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:52.789000,Bepanda,29.68,86.65,1011.07
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:52.789000,Makepe,27.47,77.83,1009.79
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:52.789000,New Bell,28.31,86.17,1013.63
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:52.789000,Bonapriso,26.66,72.56,1010.82
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:52.789000,Logbaba,28.95,79.22,1014.95
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:52.789000,Cite SIC,28.74,80.72,1009.7
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:52.789000,Kotto,27.42,86.37,1013.77
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:52.790000,Akwa,26.58,79.17,1014.47
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:52.790000,Bonanjo,26.78,78.02,1014.49
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:52.790000,Deido,28.34,80.6,1013.17
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:52.790000,Bepanda,30.0,85.86,1011.91
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:52.790000,Makepe,26.95,81.64,1011.99
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:52.790000,New Bell,28.55,81.81,1014.04
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:52.790000,Bonapriso,26.41,72.57,1013.4
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:52.790000,Logbaba,29.07,85.91,1014.77
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:52.790000,Cite SIC,29.35,82.73,1013.59
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:52.790000,Kotto,27.55,83.73,1012.2
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:52.791000,Akwa,26.23,76.82,1012.95
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:52.791000,Bonanjo,27.15,79.62,1012.45
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:52.791000,Deido,28.87,78.67,1009.15
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:52.791000,Bepanda,28.24,81.67,1013.05
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:52.791000,Makepe,29.02,79.48,1014.27
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:52.791000,New Bell,30.1,85.32,1010.66
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:52.791000,Bonapriso,26.92,74.09,1009.92
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:52.791000,Logbaba,29.87,86.31,1012.81
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:52.791000,Cite SIC,29.35,83.65,1011.31
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:52.807000,Bonanjo,26.03,78.53,1009.89
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:52.807000,Makepe,28.55,75.28,1013.16
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:52.807000,Logbaba,29.36,79.16,1010.83
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:52.807000,Kotto,27.83,79.69,1009.82
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:52.808000,Akwa,26.1,75.07,1014.0
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:52.808000,Bonanjo,26.36,78.74,1012.4
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:52.808000,Deido,28.34,79.35,1013.6
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:52.808000,Makepe,28.96,77.62,1010.08
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:59:52.808000,New Bell,29.47,87.6,1012.59
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:52.808000,Bonapriso,25.02,73.36,1014.41
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:52.808000,Cite SIC,27.71,79.87,1013.59
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:52.808000,Kotto,30.18,87.74,1013.41
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:52.809000,Akwa,28.24,81.63,1014.88
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:52.809000,Bonanjo,25.97,75.06,1009.72
SENSOR_DEIDO,2026-03-25,2026-03-25 02:59:52.809000,Deido,27.13,80.62,1008.5
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:59:52.809000,Bepanda,29.13,83.83,1013.64
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:59:52.809000,Makepe,27.24,83.57,1011.77
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:59:52.809000,Bonapriso,27.44,74.4,1014.3
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:59:52.809000,Logbaba,27.75,82.71,1010.7
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:59:52.809000,Cite SIC,29.53,82.33,1010.8
SENSOR_KOTTO,2026-03-25,2026-03-25 02:59:52.809000,Kotto,27.98,85.36,1014.07
SENSOR_AKWA,2026-03-25,2026-03-25 02:59:52.810000,Akwa,26.85,77.42,1013.61
SENSOR_BONANJO,2026-03-25,2026-03-25 02:59:52.810000,Bonanjo,25.81,79.86,1008.88
